Series Name,Series Code,Country,Country Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Liberia,LBR,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Lithuania,LTU,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Low & middle income,LMY,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Low income,LIC,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Lower middle income,LMC,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Luxembourg,LUX,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,"Macedonia, FYR",MKD,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Madagascar,MDG,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Malawi,MWI,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Malaysia,MYS,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Maldives,MDV,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Mali,MLI,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Malta,MLT,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Mauritania,MRT,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Mauritius,MUS,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Mexico,MEX,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Middle East & North Africa,MEA,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Middle income,MIC,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Moldova,MDA,1.3,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Mongolia,MNG,6.2,..,4.9,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Montenegro,MNE,2.7,2.9,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Morocco,MAR,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Mozambique,MOZ,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Myanmar,MMR,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Namibia,NAM,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Nepal,NPL,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Netherlands,NLD,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Nicaragua,NIC,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Niger,NER,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Nigeria,NGA,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Norway,NOR,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Pakistan,PAK,..,3.32,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Palau,PLW,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Panama,PAN,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Papua New Guinea,PNG,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Paraguay,PRY,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Peru,PER,3.7,3.3,3.3,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Philippines,PHL,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Poland,POL,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Portugal,PRT,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Romania,ROU,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Russian Federation,RUS,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Rwanda,RWA,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Samoa,WSM,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Sao Tome and Principe,STP,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Senegal,SEN,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Serbia,SRB,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Seychelles,SYC,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Sierra Leone,SLE,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Slovak Republic,SVK,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Slovenia,SVN,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Solomon Islands,SLB,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,South Africa,ZAF,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,South Asia,SAS,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,South Sudan,SSD,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Spain,ESP,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Sri Lanka,LKA,0.3,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,St. Lucia,LCA,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Sub-Saharan Africa,SSF,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Sudan,SDN,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Suriname,SUR,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Swaziland,SWZ,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Sweden,SWE,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Switzerland,CHE,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Syrian Arab Republic,SYR,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Tajikistan,TJK,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Tanzania,TZA,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Thailand,THA,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Timor-Leste,TLS,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Togo,TGO,..,..,..,12.4,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Tonga,TON,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Trinidad and Tobago,TTO,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Tunisia,TUN,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Turkey,TUR,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Turkmenistan,TKM,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Tuvalu,TUV,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Uganda,UGA,2.5,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Ukraine,UKR,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,United Kingdom,GBR,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,United States,USA,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Upper middle income,UMC,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Uruguay,URY,2.3,2.1,1.7,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Uzbekistan,UZB,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Vanuatu,VUT,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,"Venezuela, RB",VEN,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Vietnam,VNM,1,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,West Bank and Gaza,PSE,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,World,WLD,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,"Yemen, Rep.",YEM,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Zambia,ZMB,..,..,..,..,..
"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,Zimbabwe,ZWE,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Afghanistan,AFG,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Albania,ALB,13.6,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Algeria,DZA,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Angola,AGO,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Argentina,ARG,5.4,4.7,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Armenia,ARM,32.5,32.2,30,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Australia,AUS,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Austria,AUT,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Azerbaijan,AZE,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Bangladesh,BGD,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Belarus,BLR,5.2,4.2,3.7,3.7,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Belgium,BEL,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Belize,BLZ,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Benin,BEN,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Bhutan,BTN,1.8,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Bolivia,BOL,34.7,29,30.6,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Bosnia and Herzegovina,BIH,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Botswana,BWA,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Brazil,BRA,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Bulgaria,BGR,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Burkina Faso,BFA,..,..,13.7,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Burundi,BDI,..,..,27.6,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Cabo Verde,CPV,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Cambodia,KHM,6.4,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Cameroon,CMR,..,..,8.9,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Canada,CAN,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Central African Republic,CAF,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Chad,TCD,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Chile,CHL,..,12.4,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,China,CHN,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Colombia,COL,28.4,26.9,24.6,24.1,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Comoros,COM,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,"Congo, Dem. Rep.",COD,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,"Congo, Rep.",COG,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Costa Rica,CRI,18.2,18.2,19.5,19.4,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Cote d'Ivoire,CIV,..,..,..,35.9,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Croatia,HRV,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Cyprus,CYP,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Czech Republic,CZE,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Denmark,DNK,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Djibouti,DJI,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Dominican Republic,DOM,36.8,36.3,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,East Asia & Pacific,EAS,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Ecuador,ECU,16.1,17.6,16.4,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,"Egypt, Arab Rep.",EGY,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,El Salvador,SLV,29.9,26.2,28.5,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Equatorial Guinea,GNQ,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Eritrea,ERI,..,..,..,..,..
